deeplink     ,uuid                                  ,marketing loc                                                                                                         ,docs loc                                                                                                                                                                                            ,xml src                                                                                                                                                                                              ,md src                                                                                                                
x            ,e75f9d9e-e8ca-4184-bf79-b1fdadb5c0fe,https://marketing.adobe.com/resources/help/en_US/snp/t_editing_a_pre-search_rule.html                                 ,https://docs.adobe.com/content/help/en/search-promote/using/rules/c-about-pre-search-rules.html#task_25F77050C5DA42B29DFD1C9718FB8C64,t_editing_a_pre-search_rule.xml                                                                                                                                                                       ,help/c-about-rules-menu/c-about-pre-search-rules.md                                                                   
             ,683af81f-f7c0-45f8-9212-e5e7cb82ccca,https://marketing.adobe.com/resources/help/en_US/snp/t_editing_a_query_cleaning_rule.html                             ,https://docs.adobe.com/content/help/en/search-promote/using/rules/c-about-query-cleaning-rules.html                                                                                                   ,target-search-and-promote-master/src-migrate/c_about_query_cleaning_rules.xml                                                                                                                         ,help/c-about-rules-menu/c-about-query-cleaning-rules.md                                                               
x            ,683af81f-f7c0-45f8-9212-e5e7cb82ccca,https://marketing.adobe.com/resources/help/en_US/snp/t_editing_a_query_cleaning_rule.html                             ,https://docs.adobe.com/content/help/en/search-promote/using/rules/c-about-query-cleaning-rules.html#task_FA2FF1A7E2634350AD703485CBC27CB3,t_editing_a_query_cleaning_rule.xml                                                                                                                                                                   ,help/c-about-rules-menu/c-about-query-cleaning-rules.md                                                               
x            ,21962f9a-1d9c-442f-a6c4-5f452436c640,https://marketing.adobe.com/resources/help/en_US/snp/t_editing_a_ranking_rule.html                                    ,https://docs.adobe.com/content/help/en/search-promote/using/rules/c-about-ranking-rules.html#task_5EBF55A43D6545FEA46BAE5E586FA275,t_editing_a_ranking_rule.xml                                                                                                                                                                          ,help/c-about-rules-menu/c-about-ranking-rules.md                                                                      
x            ,21962f9a-1d9c-442f-a6c4-5f452436c640,https://marketing.adobe.com/resources/help/en_US/snp/t_editing_a_ranking_rule_group.html                              ,https://docs.adobe.com/content/help/en/search-promote/using/rules/c-about-ranking-rules.html#task_D3EC0437E47144BC9E754FEF99C725E5,t_editing_a_ranking_rule_group.xml                                                                                                                                                                    ,help/c-about-rules-menu/c-about-ranking-rules.md                                                                      
x            ,6242b73c-5e8a-44b7-9942-0684530940bc,https://marketing.adobe.com/resources/help/en_US/snp/t_editing_a_role.html                                            ,https://docs.adobe.com/content/help/en/search-promote/using/settings/c-about-users-menu.html#task_13875C2464034CE387285640412E1B59,t_editing_a_role.xml                                                                                                                                                                                  ,help/c-about-settings-menu/c-about-users-menu.md                                                                      
x            ,072111fc-a32b-4acb-8337-cb21bcdb5542,https://marketing.adobe.com/resources/help/en_US/snp/t_editing_a_search_definition.html                               ,https://docs.adobe.com/content/help/en/search-promote/using/settings/c-about-searching-menu.html#task_AF1FFB1AEF874C13AB359C28F74BF461,t_editing_a_search_definition.xml                                                                                                                                                                     ,help/c-about-settings-menu/c-about-searching-menu.md                                                                  
x            ,f5805d3e-43bf-4e13-95df-b6bd6b762d11,https://marketing.adobe.com/resources/help/en_US/snp/t_editing_a_template.html                                        ,https://docs.adobe.com/content/help/en/search-promote/using/design/c-about-templates.html#task_800E0E2265C34C028C92FEB5A1243EC3,t_editing_a_template.xml                                                                                                                                                                              ,help/c-about-design-menu/c-about-templates.md                                                                         
x            ,f12fc863-a140-45e8-b219-3dbfdef099cd,https://marketing.adobe.com/resources/help/en_US/snp/t_editing_an_attribute_loader_definition.html                    ,https://docs.adobe.com/content/help/en/search-promote/using/settings/c-about-metadata-menu.html#task_AA2D1B2BCAFA44A6A0C59A0318274E80,t_editing_an_attribute_loader_definition.xml                                                                                                                                                          ,help/c-about-settings-menu/c-about-metadata-menu.md                                                                   
x            ,a58c03bf-90f7-4b5b-91ff-988b95c246b0,https://marketing.adobe.com/resources/help/en_US/snp/t_editing_an_index_connector_definition.html                     ,https://docs.adobe.com/content/help/en/search-promote/using/settings/c-about-crawling-menu.html#task_DCFC9C6A9964421DB5AB6C25DEE98DE9,t_editing_an_index_connector_definition.xml                                                                                                                                                           ,help/c-about-settings-menu/c-about-crawling-menu.md                                                                   
x            ,f12fc863-a140-45e8-b219-3dbfdef099cd,https://marketing.adobe.com/resources/help/en_US/snp/t_editing_pre-defined_or_user-defined_meta_tag_fields.html       ,https://docs.adobe.com/content/help/en/search-promote/using/settings/c-about-metadata-menu.html#task_0A7657B63596421BB6DB3ED44F827AB3,t_editing_pre-defined_or_user-defined_meta_tag_fields.xml                                                                                                                                             ,help/c-about-settings-menu/c-about-metadata-menu.md                                                                   
x            ,5536edf1-d3a4-47af-a307-6e46f385f738,https://marketing.adobe.com/resources/help/en_US/snp/t_editing_the_adobe_analytics_metrics_of_a_report_suite.html     ,https://docs.adobe.com/content/help/en/search-promote/using/settings/c-about-adobe-analytics-menu.html#task_360904CCBBB140238ADA036C3CC07664,t_editing_the_adobe_analytics_metrics_of_a_report_suite.xml                                                                                                                                           ,help/c-about-settings-menu/c-about-adobe-analytics-menu.md                                                            
             ,fb17a99e-d7b4-415e-ba1b-ca194fe41a5d,https://marketing.adobe.com/resources/help/en_US/snp/t_editing_web_page_navigation.html                               ,https://docs.adobe.com/content/help/en/search-promote/using/design/c-about-page-navigation.html                                                                                                       ,target-search-and-promote-master/src-migrate/c_about_page_navigation.xml                                                                                                                              ,help/c-about-design-menu/c-about-page-navigation.md                                                                   
x            ,fb17a99e-d7b4-415e-ba1b-ca194fe41a5d,https://marketing.adobe.com/resources/help/en_US/snp/t_editing_web_page_navigation.html                               ,https://docs.adobe.com/content/help/en/search-promote/using/design/c-about-page-navigation.html#task_D0938D15521F4139B23C643DA609F881,t_editing_web_page_navigation.xml                                                                                                                                                                     ,help/c-about-design-menu/c-about-page-navigation.md                                                                   
x            ,f2186f54-7a39-4f46-bb29-5115d5a17f07,https://marketing.adobe.com/resources/help/en_US/snp/t_enabling_business_rules.html                                   ,https://docs.adobe.com/content/help/en/search-promote/using/rules/c-about-business-rules.html#task_E67D678C765B436EA2A3D6ADD7A49ABA,t_enabling_business_rules.xml                                                                                                                                                                         ,help/c-about-rules-menu/c-about-business-rules.md                                                                     
x            ,d4463896-30fe-4385-a283-c930c8264a02,https://marketing.adobe.com/resources/help/en_US/snp/t_enabling_or_disabling_a_dictionary.html                        ,https://docs.adobe.com/content/help/en/search-promote/using/linguistics/c-about-dictionaries.html#task_EC282EA0846942F6913918EA8218220B,t_enabling_or_disabling_a_dictionary.xml                                                                                                                                                              ,help/c-about-linguistics-menu/c-about-dictionaries.md                                                                 
x            ,0f980a22-d826-4476-97de-0e9c14549bc8,https://marketing.adobe.com/resources/help/en_US/snp/t_finding_common_phrases.html                                    ,https://docs.adobe.com/content/help/en/search-promote/using/linguistics/c-about-common-phrases.html#task_20714969274740A7BB4DC71E705EA15E,t_finding_common_phrases.xml                                                                                                                                                                          ,help/c-about-linguistics-menu/c-about-common-phrases.md                                                               
x            ,5536edf1-d3a4-47af-a307-6e46f385f738,https://marketing.adobe.com/resources/help/en_US/snp/t_generating_and_uploading_a_adobe_analytics_saint_feed.html     ,https://docs.adobe.com/content/help/en/search-promote/using/settings/c-about-adobe-analytics-menu.html#task_47AED946AA964334A877FDC8D4F6F00A,t_generating_and_uploading_a_adobe_analytics_saint_feed.xml                                                                                                                                           ,help/c-about-settings-menu/c-about-adobe-analytics-menu.md                                                            
x            ,072111fc-a32b-4acb-8337-cb21bcdb5542,https://marketing.adobe.com/resources/help/en_US/snp/t_generating_and_uploading_a_feed.html                           ,https://docs.adobe.com/content/help/en/search-promote/using/settings/c-about-searching-menu.html#task_C9A57827C7674035B62A22D310DDAA0C,t_generating_and_uploading_a_feed.xml                                                                                                                                                                 ,help/c-about-settings-menu/c-about-searching-menu.md                                                                  
x            ,5536edf1-d3a4-47af-a307-6e46f385f738,https://marketing.adobe.com/resources/help/en_US/snp/t_loading_adobe_analytics_data_from_searchpromote.html           ,https://docs.adobe.com/content/help/en/search-promote/using/settings/c-about-adobe-analytics-menu.html#task_2F3C55189B0A4049AB2113F2291CC181,t_loading_adobe_analytics_data_from_searchpromote.xml                                                                                                                                                 ,help/c-about-settings-menu/c-about-adobe-analytics-menu.md                                                            
x            ,f12fc863-a140-45e8-b219-3dbfdef099cd,https://marketing.adobe.com/resources/help/en_US/snp/t_loading_attribute_loader_data_from_searchpromote.html          ,https://docs.adobe.com/content/help/en/search-promote/using/settings/c-about-metadata-menu.html#task_2F3C55189B0A4049AB2113F2291CC181,t_loading_attribute_loader_data_from_searchpromote.xml                                                                                                                                                ,help/c-about-settings-menu/c-about-metadata-menu.md                                                                   
x            ,5536edf1-d3a4-47af-a307-6e46f385f738,https://marketing.adobe.com/resources/help/en_US/snp/t_previewing_adobe_analytics_data.html                           ,https://docs.adobe.com/content/help/en/search-promote/using/settings/c-about-adobe-analytics-menu.html#task_735CDCC1D8174B7B9F5B8E0AFA5F0CA0,t_previewing_adobe_analytics_data.xml                                                                                                                                                                 ,help/c-about-settings-menu/c-about-adobe-analytics-menu.md                                                            
x            ,f12fc863-a140-45e8-b219-3dbfdef099cd,https://marketing.adobe.com/resources/help/en_US/snp/t_previewing_attribute_loader_data.html                          ,https://docs.adobe.com/content/help/en/search-promote/using/settings/c-about-metadata-menu.html#task_735CDCC1D8174B7B9F5B8E0AFA5F0CA0,t_previewing_attribute_loader_data.xml                                                                                                                                                                ,help/c-about-settings-menu/c-about-metadata-menu.md                                                                   
x            ,653b567d-5cf3-41a0-a260-a6912d0fd20d,https://marketing.adobe.com/resources/help/en_US/snp/t_previewing_banners.html                                        ,https://docs.adobe.com/content/help/en/search-promote/using/design/c-about-banners.html#task_6AB1F81A984A4DC2ACACD1FE030545E2,t_previewing_banners.xml                                                                                                                                                                              ,help/c-about-design-menu/c-about-banners.md                                                                           
x            ,f5805d3e-43bf-4e13-95df-b6bd6b762d11,https://marketing.adobe.com/resources/help/en_US/snp/t_previewing_the_presentation_template_minimized.html            ,https://docs.adobe.com/content/help/en/search-promote/using/design/c-about-templates.html#task_1757B6207CC74221AE4BFFE5674D320B,t_previewing_the_presentation_template_minimized.xml                                                                                                                                                  ,help/c-about-design-menu/c-about-templates.md                                                                         
             ,3dfdd14d-2044-4f01-a5bc-fcb2eb0d5068,https://marketing.adobe.com/resources/help/en_US/snp/t_previewing_the_search_form_as_it_would_appear_on_your_website.html,https://docs.adobe.com/content/help/en/search-promote/using/design/c-about-auto-complete.html                                                                                                         ,target-search-and-promote-master/src-migrate/c_about_auto-complete.xml                                                                                                                                ,help/c-about-auto-complete.md                                                                                         
x            ,3dfdd14d-2044-4f01-a5bc-fcb2eb0d5068,https://marketing.adobe.com/resources/help/en_US/snp/t_previewing_the_search_form_as_it_would_appear_on_your_website.html,https://docs.adobe.com/content/help/en/search-promote/using/design/c-about-auto-complete.html#task_437B35EFA5424603A08AF8E79E6B4714,t_previewing_the_search_form_as_it_would_appear_on_your_website.xml                                                                                                                                   ,help/c-about-auto-complete.md                                                                                         
x            ,f5805d3e-43bf-4e13-95df-b6bd6b762d11,https://marketing.adobe.com/resources/help/en_US/snp/t_previewing_the_xml_of_a_transport_template_file.html           ,https://docs.adobe.com/content/help/en/search-promote/using/design/c-about-templates.html#task_58C6C52078E14AD88D2B2F0B3C439AE8,t_previewing_the_xml_of_a_transport_template_file.xml                                                                                                                                                 ,help/c-about-design-menu/c-about-templates.md                                                                         
             ,653b567d-5cf3-41a0-a260-a6912d0fd20d,https://marketing.adobe.com/resources/help/en_US/snp/t_pushing_banners_live.html                                      ,https://docs.adobe.com/content/help/en/search-promote/using/design/c-about-banners.html                                                                                                               ,target-search-and-promote-master/src-migrate/c_about_banners.xml                                                                                                                                      ,help/c-about-design-menu/c-about-banners.md                                                                           
x            ,653b567d-5cf3-41a0-a260-a6912d0fd20d,https://marketing.adobe.com/resources/help/en_US/snp/t_pushing_banners_live.html                                      ,https://docs.adobe.com/content/help/en/search-promote/using/design/c-about-banners.html#task_161F4FEC8362474296A566E64BF05B97,t_pushing_banners_live.xml                                                                                                                                                                            ,help/c-about-design-menu/c-about-banners.md                                                                           
x            ,2e5889a6-2e9c-4ac7-9d6e-d35e7cafda5b,https://marketing.adobe.com/resources/help/en_US/snp/t_pushing_live_settings_live.html                                ,https://docs.adobe.com/content/help/en/search-promote/using/c-about-staging.html#task_44306783B4C0408AAA58B471DAF2D9A4,t_pushing_live_settings_live.xml                                                                                                                                                                      ,help/c-about-staging.md                                                                                               
x            ,5c2a4c12-5e06-4fcc-897c-c12fcc5d7aa8,https://marketing.adobe.com/resources/help/en_US/snp/t_re-ranking_the_index_of_a_live_or_staged_website.html          ,https://docs.adobe.com/content/help/en/search-promote/using/index/c-about-re-rank-index.html#task_02E190CF700742FEACAFFD5986B0353A,t_re-ranking_the_index_of_a_live_or_staged_website.xml                                                                                                                                                ,help/c-about-index-menu/c-about-re-rank-index.md                                                                      
x            ,f5805d3e-43bf-4e13-95df-b6bd6b762d11,https://marketing.adobe.com/resources/help/en_US/snp/t_reducing_the_page_weight_of_a_presentation_template.html       ,https://docs.adobe.com/content/help/en/search-promote/using/design/c-about-templates.html#task_B09BB3CE89714DEAAE8D9A899CF3009E,t_reducing_the_page_weight_of_a_presentation_template.xml                                                                                                                                             ,help/c-about-design-menu/c-about-templates.md                                                                         
x            ,5536edf1-d3a4-47af-a307-6e46f385f738,https://marketing.adobe.com/resources/help/en_US/snp/t_refreshing_the_report_suite_list.html                          ,https://docs.adobe.com/content/help/en/search-promote/using/settings/c-about-adobe-analytics-menu.html#task_EA6215D438CA4185B106657D9712ED34,t_refreshing_the_report_suite_list.xml                                                                                                                                                                ,help/c-about-settings-menu/c-about-adobe-analytics-menu.md                                                            
x            ,9d1f1d88-0453-4422-a625-a348febbf224,https://marketing.adobe.com/resources/help/en_US/snp/t_regenerating_the_index_of_a_live_or_staged_website.html        ,https://docs.adobe.com/content/help/en/search-promote/using/index/c-about-regenerate-index.html#task_B28DE40C0E9A475ABCBCBC4FF993AACD,t_regenerating_the_index_of_a_live_or_staged_website.xml                                                                                                                                              ,help/c-about-index-menu/c-about-regenerate-index.md                                                                   
x            ,0f830033-de9e-4197-8d76-906c818662eb,https://marketing.adobe.com/resources/help/en_US/snp/t_removing_an_account.html                                       ,https://docs.adobe.com/content/help/en/search-promote/using/settings/c-about-account-options-menu.html#task_975178D5B9444BF8B52D72B897A49C32,t_removing_an_account.xml                                                                                                                                                                             ,help/c-about-settings-menu/c-about-account-options-menu.md                                                            
x            ,0f830033-de9e-4197-8d76-906c818662eb,https://marketing.adobe.com/resources/help/en_US/snp/t_removing_yourself_from_an_account.html                         ,https://docs.adobe.com/content/help/en/search-promote/using/settings/c-about-account-options-menu.html#task_C56F5AB87B664BAAAC2FD2F15003E73F,t_removing_yourself_from_an_account.xml                                                                                                                                                               ,help/c-about-settings-menu/c-about-account-options-menu.md                                                            
x            ,d4463896-30fe-4385-a283-c930c8264a02,https://marketing.adobe.com/resources/help/en_US/snp/t_renaming_a_dictionary.html                                     ,https://docs.adobe.com/content/help/en/search-promote/using/linguistics/c-about-dictionaries.html#task_7F1F372B337B4853BFA2A60AD267B092,t_renaming_a_dictionary.xml                                                                                                                                                                           ,help/c-about-linguistics-menu/c-about-dictionaries.md                                                                 
x            ,f5805d3e-43bf-4e13-95df-b6bd6b762d11,https://marketing.adobe.com/resources/help/en_US/snp/t_renaming_a_presentation_or_a_transport_template_file.html      ,https://docs.adobe.com/content/help/en/search-promote/using/design/c-about-templates.html#task_CC30050FC2DE4898BF44379D8378EB31,t_renaming_a_presentation_or_a_transport_template_file.xml                                                                                                                                            ,help/c-about-design-menu/c-about-templates.md                                                                         
x            ,f12fc863-a140-45e8-b219-3dbfdef099cd,https://marketing.adobe.com/resources/help/en_US/snp/t_renaming_an_attribute_loader_definition.html                   ,https://docs.adobe.com/content/help/en/search-promote/using/settings/c-about-metadata-menu.html#task_58D5DFD7EBC04111BCB91118E4440DB4,t_renaming_an_attribute_loader_definition.xml                                                                                                                                                         ,help/c-about-settings-menu/c-about-metadata-menu.md                                                                   
x            ,a58c03bf-90f7-4b5b-91ff-988b95c246b0,https://marketing.adobe.com/resources/help/en_US/snp/t_renaming_an_index_connector_definition.html                    ,https://docs.adobe.com/content/help/en/search-promote/using/settings/c-about-crawling-menu.html#task_5132118FC21B47D99881E0ED425225D7,t_renaming_an_index_connector_definition.xml                                                                                                                                                          ,help/c-about-settings-menu/c-about-crawling-menu.md                                                                   
x            ,0f980a22-d826-4476-97de-0e9c14549bc8,https://marketing.adobe.com/resources/help/en_US/snp/t_renaming_common_phrase_group.html                              ,https://docs.adobe.com/content/help/en/search-promote/using/linguistics/c-about-common-phrases.html#task_168E07C59C0F40989D43E7010EFF22EB,t_renaming_common_phrase_group.xml                                                                                                                                                                    ,help/c-about-linguistics-menu/c-about-common-phrases.md                                                               
x            ,21962f9a-1d9c-442f-a6c4-5f452436c640,https://marketing.adobe.com/resources/help/en_US/snp/t_reviewing_ranking_rule_groups.html                             ,https://docs.adobe.com/content/help/en/search-promote/using/rules/c-about-ranking-rules.html#task_5694459D050C4254A25186038CD66B6E,t_reviewing_ranking_rule_groups.xml                                                                                                                                                                   ,help/c-about-rules-menu/c-about-ranking-rules.md                                                                      
x            ,51e726ad-414b-4cbd-8a68-fefc3cf9b565,https://marketing.adobe.com/resources/help/en_US/snp/t_running_a_scripted_incremental_index_of_a_live_or_staged_website.html,https://docs.adobe.com/content/help/en/search-promote/using/index/c-about-scripted-index.html#task_6E6FC76EE1E84A5FADB3B67AD7B1DACB,t_running_a_scripted_incremental_index_of_a_live_or_staged_website.xml                                                                                                                                ,help/c-about-index-menu/c-about-scripted-index.md                                                                     
x            ,b1ee9b08-dcbe-4ffe-b0b4-d379daaac9b5,https://marketing.adobe.com/resources/help/en_US/snp/t_running_an_incremental_index_of_a_live_or_staged_website.html  ,https://docs.adobe.com/content/help/en/search-promote/using/index/c-about-incremental-index.html#task_9BFB6157F3884B2FAECB7E0E9CA318CB,t_running_an_incremental_index_of_a_live_or_staged_website.xml                                                                                                                                        ,help/c-about-index-menu/c-about-incremental-index.md                                                                  
             ,d4463896-30fe-4385-a283-c930c8264a02,https://marketing.adobe.com/resources/help/en_US/snp/t_searching_across_dictionaries.html                             ,https://docs.adobe.com/content/help/en/search-promote/using/linguistics/c-about-dictionaries.html                                                                                                     ,target-search-and-promote-master/src-migrate/c_about_dictionaries.xml                                                                                                                                 ,help/c-about-linguistics-menu/c-about-dictionaries.md                                                                 
x            ,d4463896-30fe-4385-a283-c930c8264a02,https://marketing.adobe.com/resources/help/en_US/snp/t_searching_across_dictionaries.html                             ,https://docs.adobe.com/content/help/en/search-promote/using/linguistics/c-about-dictionaries.html#task_8D2BACC6F9B4487FA82367CBEDEE306F,t_searching_across_dictionaries.xml                                                                                                                                                                   ,help/c-about-linguistics-menu/c-about-dictionaries.md                                                                 
             ,7cfc1b68-5126-484a-8a1d-54995a8fd19b,https://marketing.adobe.com/resources/help/en_US/snp/t_selecting_a_different_account_to_use.html                      ,https://docs.adobe.com/content/help/en/search-promote/using/c-about-accounts-menu.html                                                                                                                ,target-search-and-promote-master/src-migrate/c_about_accounts_menu.xml                                                                                                                                ,help/c-about-accounts-menu.md                                                                                         
x            ,7cfc1b68-5126-484a-8a1d-54995a8fd19b,https://marketing.adobe.com/resources/help/en_US/snp/t_selecting_a_different_account_to_use.html                      ,https://docs.adobe.com/content/help/en/search-promote/using/c-about-accounts-menu.html#task_03C0FE918E2D44529CDC3B8DB75D1B26,t_selecting_a_different_account_to_use.xml                                                                                                                                                            ,help/c-about-accounts-menu.md                                                                                         
             ,ebb08fa8-4e17-417d-868b-11fc2af9f284,https://marketing.adobe.com/resources/help/en_US/snp/t_selecting_the_content_types_that_are_filtered.html             ,https://docs.adobe.com/content/help/en/search-promote/using/settings/c-about-filtering-menu.html                                                                                                      ,target-search-and-promote-master/src-migrate/c_about_filtering_menu.xml                                                                                                                               ,help/c-about-settings-menu/c-about-filtering-menu.md                                                                  
x            ,ebb08fa8-4e17-417d-868b-11fc2af9f284,https://marketing.adobe.com/resources/help/en_US/snp/t_selecting_the_content_types_that_are_filtered.html             ,https://docs.adobe.com/content/help/en/search-promote/using/settings/c-about-filtering-menu.html#task_C46081FA425A43EC8FDE6EA4A52A170A,t_selecting_the_content_types_that_are_filtered.xml                                                                                                                                                   ,help/c-about-settings-menu/c-about-filtering-menu.md                                                                  
             ,f5805d3e-43bf-4e13-95df-b6bd6b762d11,https://marketing.adobe.com/resources/help/en_US/snp/t_setting_the_default_presentation_template_file_to_use.html     ,https://docs.adobe.com/content/help/en/search-promote/using/design/c-about-templates.html                                                                                                             ,target-search-and-promote-master/src-migrate/c_about_templates.xml                                                                                                                                    ,help/c-about-design-menu/c-about-templates.md                                                                         
x            ,f5805d3e-43bf-4e13-95df-b6bd6b762d11,https://marketing.adobe.com/resources/help/en_US/snp/t_setting_the_default_presentation_template_file_to_use.html     ,https://docs.adobe.com/content/help/en/search-promote/using/design/c-about-templates.html#task_C1E8CE817E4D43E096167A347C54DD53,t_setting_the_default_presentation_template_file_to_use.xml                                                                                                                                           ,help/c-about-design-menu/c-about-templates.md                                                                         
x            ,dce1eafd-5aea-4945-8305-8f9e7dc392df,https://marketing.adobe.com/resources/help/en_US/snp/t_setting_the_full_index_schedule_for_a_live_website.html        ,https://docs.adobe.com/content/help/en/search-promote/using/index/c-about-full-index.html#task_6760F3256D004A228B38968DF15421F0,t_setting_the_full_index_schedule_for_a_live_website.xml                                                                                                                                              ,help/c-about-index-menu/c-about-full-index.md                                                                         
x            ,b1ee9b08-dcbe-4ffe-b0b4-d379daaac9b5,https://marketing.adobe.com/resources/help/en_US/snp/t_setting_the_incremental_index_schedule_for_a_live_website.html ,https://docs.adobe.com/content/help/en/search-promote/using/index/c-about-incremental-index.html#task_2A46BA189ECC4317A9D5C6E99A336F33,t_setting_the_incremental_index_schedule_for_a_live_website.xml                                                                                                                                       ,help/c-about-index-menu/c-about-incremental-index.md                                                                  
x            ,51e726ad-414b-4cbd-8a68-fefc3cf9b565,https://marketing.adobe.com/resources/help/en_US/snp/t_setting_the_scripted_incremental_index_schedule_for_a_live_website.html,https://docs.adobe.com/content/help/en/search-promote/using/index/c-about-scripted-index.html#task_B3A87AC4AC784507859C23B9062BA11C,t_setting_the_scripted_incremental_index_schedule_for_a_live_website.xml                                                                                                                              ,help/c-about-index-menu/c-about-scripted-index.md                                                                     
x            ,5536edf1-d3a4-47af-a307-6e46f385f738,https://marketing.adobe.com/resources/help/en_US/snp/t_setting_up_adobe_analytics_authentication.html                 ,https://docs.adobe.com/content/help/en/search-promote/using/settings/c-about-adobe-analytics-menu.html#task_8AA93F6273B747F9B4DE9E8DFBCBDC42,t_setting_up_adobe_analytics_authentication.xml                                                                                                                                                       ,help/c-about-settings-menu/c-about-adobe-analytics-menu.md                                                            
x            ,3ea856d7-dc07-455f-8dc7-c7f7f56355d7,https://marketing.adobe.com/resources/help/en_US/snp/t_setting_up_adobe_analytics_report_suites.html                  ,https://docs.adobe.com/content/help/en/search-promote/using/reports/c-about-reports-menu.html#task_4A80D97030684C65AC2978B2524DE7F5,t_setting_up_adobe_analytics_report_suites.xml                                                                                                                                                        ,help/c-about-reports-menu/c-about-reports-menu.md                                                                     
x            ,072111fc-a32b-4acb-8337-cb21bcdb5542,https://marketing.adobe.com/resources/help/en_US/snp/t_setting_values_in_preview.html                                 ,https://docs.adobe.com/content/help/en/search-promote/using/settings/c-about-searching-menu.html#task_CE267A0FF621474E80AB43B67B1C28D7,t_setting_values_in_preview.xml                                                                                                                                                                       ,help/c-about-settings-menu/c-about-searching-menu.md                                                                  
             ,f2186f54-7a39-4f46-bb29-5115d5a17f07,https://marketing.adobe.com/resources/help/en_US/snp/t_suspending_business_rules.html                                 ,https://docs.adobe.com/content/help/en/search-promote/using/rules/c-about-business-rules.html                                                                                                         ,target-search-and-promote-master/src-migrate/c_about_business_rules.xml                                                                                                                               ,help/c-about-rules-menu/c-about-business-rules.md                                                                     
x            ,f2186f54-7a39-4f46-bb29-5115d5a17f07,https://marketing.adobe.com/resources/help/en_US/snp/t_suspending_business_rules.html                                 ,https://docs.adobe.com/content/help/en/search-promote/using/rules/c-about-business-rules.html#task_364E1FFB905141C08E306C8F1794A20E,t_suspending_business_rules.xml                                                                                                                                                                       ,help/c-about-rules-menu/c-about-business-rules.md                                                                     
x            ,5536edf1-d3a4-47af-a307-6e46f385f738,https://marketing.adobe.com/resources/help/en_US/snp/t_testing_a_adobe_analytics_saint_feed.html                      ,https://docs.adobe.com/content/help/en/search-promote/using/settings/c-about-adobe-analytics-menu.html#task_9864D69BE3824FC29C10B36EE4855D25,t_testing_a_adobe_analytics_saint_feed.xml                                                                                                                                                            ,help/c-about-settings-menu/c-about-adobe-analytics-menu.md                                                            
x            ,072111fc-a32b-4acb-8337-cb21bcdb5542,https://marketing.adobe.com/resources/help/en_US/snp/t_testing_a_feed_with_no_file_upload.html                        ,https://docs.adobe.com/content/help/en/search-promote/using/settings/c-about-searching-menu.html#task_F1F390F72E0A4886B6CD4CD86EDB4C8C,t_testing_a_feed_with_no_file_upload.xml                                                                                                                                                              ,help/c-about-settings-menu/c-about-searching-menu.md                                                                  
             ,0f980a22-d826-4476-97de-0e9c14549bc8,https://marketing.adobe.com/resources/help/en_US/snp/t_testing_common_phrases.html                                    ,https://docs.adobe.com/content/help/en/search-promote/using/linguistics/c-about-common-phrases.html                                                                                                   ,target-search-and-promote-master/src-migrate/c_about_common_phrases.xml                                                                                                                               ,help/c-about-linguistics-menu/c-about-common-phrases.md                                                               
x            ,0f980a22-d826-4476-97de-0e9c14549bc8,https://marketing.adobe.com/resources/help/en_US/snp/t_testing_common_phrases.html                                    ,https://docs.adobe.com/content/help/en/search-promote/using/linguistics/c-about-common-phrases.html#task_A0C344E051CA45A9A0588242F9DA675D,t_testing_common_phrases.xml                                                                                                                                                                          ,help/c-about-linguistics-menu/c-about-common-phrases.md                                                               
             ,374d63c8-2b82-4165-b543-05b587757baa,https://marketing.adobe.com/resources/help/en_US/snp/t_testing_direct_hits.html                                       ,https://docs.adobe.com/content/help/en/search-promote/using/rules/c-about-direct-hits.html                                                                                                            ,target-search-and-promote-master/src-migrate/c_about_direct_hits.xml                                                                                                                                  ,help/c-about-rules-menu/c-about-direct-hits.md                                                                        
x            ,374d63c8-2b82-4165-b543-05b587757baa,https://marketing.adobe.com/resources/help/en_US/snp/t_testing_direct_hits.html                                       ,https://docs.adobe.com/content/help/en/search-promote/using/rules/c-about-direct-hits.html#task_1E2EA833BF90423AA0DD8C5BBFE77445,t_testing_direct_hits.xml                                                                                                                                                                             ,help/c-about-rules-menu/c-about-direct-hits.md                                                                        
             ,21962f9a-1d9c-442f-a6c4-5f452436c640,https://marketing.adobe.com/resources/help/en_US/snp/t_testing_ranking_rules.html                                     ,https://docs.adobe.com/content/help/en/search-promote/using/rules/c-about-ranking-rules.html                                                                                                          ,target-search-and-promote-master/src-migrate/c_about_ranking_rules.xml                                                                                                                                ,help/c-about-rules-menu/c-about-ranking-rules.md                                                                      
x            ,21962f9a-1d9c-442f-a6c4-5f452436c640,https://marketing.adobe.com/resources/help/en_US/snp/t_testing_ranking_rules.html                                     ,https://docs.adobe.com/content/help/en/search-promote/using/rules/c-about-ranking-rules.html#task_56F64EE7ED5B42E481F0990A9DD98ADB,t_testing_ranking_rules.xml                                                                                                                                                                           ,help/c-about-rules-menu/c-about-ranking-rules.md                                                                      
